ID_Carton;Num_1;Num_2;Num_3;Num_4;Num_5;Num_6;Num_7;Num_8;Num_9;Num_10
1860;14;21;23;26;28;30;31;34;43;58
1861;1;2;8;9;11;19;23;50;59;60
1862;7;9;32;35;37;41;43;44;58;60
1863;5;6;9;25;32;34;50;52;54;60
1864;2;8;23;29;34;35;36;44;50;57
1865;7;18;24;29;33;45;50;52;55;59
1866;11;13;17;19;27;36;42;52;54;60
1867;2;3;4;8;24;27;33;39;48;54
1868;1;5;25;27;40;49;50;52;56;60
1869;1;6;7;9;17;24;33;42;51;55
1870;1;6;7;13;19;23;48;50;57;59
1871;6;7;8;12;13;20;25;26;32;60
1872;16;25;28;34;37;39;47;49;56;58
1873;4;6;11;16;19;28;32;37;43;60
1874;13;14;19;25;27;31;37;42;44;57
1875;10;11;15;19;22;36;38;43;51;57
1876;6;11;27;34;35;39;44;45;48;54
1877;1;2;4;16;30;43;44;48;50;52
1878;22;27;33;34;39;40;44;46;47;50
1879;1;4;8;12;14;15;19;29;36;49
1880;1;6;8;20;22;26;34;40;46;57
1881;3;15;18;22;35;44;46;48;52;58
1882;9;13;16;17;21;24;25;31;37;39
1883;3;7;14;25;28;39;42;44;49;53
1884;10;11;14;16;19;24;30;44;46;56
1885;4;19;27;28;31;42;47;54;58;60
1886;6;12;16;18;29;30;42;49;59;60
1887;3;6;13;28;29;30;36;41;44;56
1888;11;13;17;18;25;30;37;39;40;55
1889;6;10;18;19;24;37;40;49;52;53
1890;1;10;12;13;25;27;34;47;48;59
1891;6;13;25;33;38;45;47;56;58;59
1892;12;13;18;26;30;33;39;47;53;55
1893;2;3;4;5;15;19;23;27;40;52
1894;3;5;10;15;16;20;34;45;46;56
1895;8;9;12;26;30;31;32;38;46;49
1896;7;12;14;16;21;22;30;38;41;56
1897;5;11;12;17;24;25;26;34;40;44
1898;7;8;18;19;27;29;33;40;43;53
1899;1;5;7;8;31;32;47;48;53;55
1900;5;14;19;20;27;44;45;53;56;59
1901;1;2;15;28;29;31;33;48;49;51
1902;1;3;6;35;38;41;47;53;54;55
1903;6;9;18;21;24;28;44;49;56;59
1904;9;23;25;26;34;39;41;49;52;53
1905;5;8;13;15;21;32;40;43;51;59
1906;4;6;15;20;22;29;37;44;45;57
1907;5;11;14;31;33;39;47;51;52;58
1908;10;14;18;25;26;35;36;49;53;59
1909;4;12;14;20;33;36;40;50;57;59
1910;2;3;5;12;17;20;21;25;29;57
1911;7;14;15;21;28;33;39;56;58;59
1912;4;9;24;27;29;35;38;43;48;60
1913;6;18;24;30;32;33;36;46;49;59
1914;13;14;17;24;31;33;35;39;50;55
1915;6;7;13;23;39;40;42;44;57;59
1916;3;8;12;15;20;38;43;52;55;59
1917;4;7;8;12;17;21;37;51;52;55
1918;1;6;14;26;30;34;41;42;56;57
1919;14;16;18;19;26;28;40;44;56;60
1920;1;6;26;28;30;34;37;39;43;60
1921;4;8;11;14;30;32;34;41;42;45
1922;1;5;9;18;28;42;49;50;51;59
1923;3;15;19;33;35;39;43;47;56;57
1924;7;11;13;23;27;39;42;45;54;59
1925;1;9;14;16;20;28;34;40;46;58
1926;2;7;22;24;27;33;34;48;55;60
1927;3;5;7;11;19;22;29;36;40;58
1928;6;12;15;17;25;28;39;41;48;54
1929;1;2;11;22;24;27;34;49;54;57
1930;5;19;21;22;29;39;42;47;51;54
1931;5;11;15;20;21;35;38;39;48;50
1932;12;17;24;28;30;31;34;35;53;54
1933;1;13;25;26;29;34;36;44;46;56
1934;2;6;7;8;23;27;32;34;43;45
1935;17;22;24;34;42;45;48;54;55;59
1936;2;7;14;21;25;35;38;42;50;55
1937;6;7;15;21;23;29;37;38;45;49
1938;1;14;16;26;27;34;40;44;58;60
1939;11;16;17;24;39;44;49;50;59;60
1940;3;9;16;25;29;32;33;44;45;59
1941;2;9;13;18;19;22;36;47;56;57
1942;10;19;25;26;41;45;47;54;57;59
1943;4;5;13;32;33;35;36;37;54;60
1944;3;17;20;23;28;35;36;51;55;58
1945;12;18;23;31;35;36;37;45;57;58
1946;12;14;15;25;26;42;46;48;51;57
1947;6;24;26;29;32;36;42;47;55;56
1948;1;6;11;13;14;31;40;48;51;55
1949;1;3;4;6;15;23;27;37;42;44
1950;1;4;6;21;28;33;44;47;50;58
1951;7;13;14;16;27;28;31;41;43;48
1952;8;23;26;28;29;36;48;52;55;56
1953;17;20;23;27;31;43;44;45;53;57
1954;4;8;14;16;20;28;29;30;31;57
1955;4;5;8;15;18;25;39;40;46;54
1956;29;43;45;46;50;52;53;55;56;59
1957;7;14;17;20;35;42;45;50;51;53
1958;11;12;24;28;35;36;41;43;47;51
1959;3;4;10;20;24;33;34;37;49;57
1960;14;15;21;22;25;29;35;40;51;55
1961;14;15;19;24;29;40;51;54;58;60
1962;4;6;11;13;23;35;36;41;42;47
1963;1;6;10;19;20;24;26;41;55;57
1964;3;7;12;15;24;26;39;41;42;50
1965;15;16;22;33;35;39;49;52;58;60
1966;15;19;21;27;36;43;44;55;57;58
1967;17;18;21;23;29;36;37;41;43;53
1968;6;7;21;26;33;38;46;50;51;60
1969;4;12;15;20;25;37;46;47;52;60
1970;3;6;14;27;28;38;49;50;51;57
1971;1;2;5;13;19;26;31;41;48;60
1972;10;13;19;21;25;28;36;45;47;50
1973;7;17;18;24;31;34;37;50;55;56
1974;10;14;20;24;27;31;34;54;58;60
1975;2;6;9;13;26;31;41;44;49;52
1976;6;18;24;25;34;37;38;39;42;45
1977;3;10;22;30;37;42;48;51;54;58
1978;5;8;13;16;23;30;32;34;43;57
1979;3;12;20;23;25;26;34;40;41;54
1980;2;25;26;32;34;39;42;43;54;55
1981;4;13;17;19;22;30;39;45;54;56
1982;10;12;15;19;28;33;49;52;55;59
1983;7;16;24;26;35;40;43;48;51;59
1984;1;7;8;10;12;20;22;36;39;59
1985;3;6;15;21;23;24;32;39;42;52
1986;5;6;8;12;18;27;29;30;33;46
1987;2;6;11;12;17;25;32;34;47;50
1988;1;12;13;26;29;39;46;49;51;60
1989;11;15;17;22;31;33;51;54;56;58
1990;2;4;9;18;23;25;31;36;39;44
1991;9;11;14;31;32;35;36;38;49;59
1992;3;7;10;20;23;31;33;36;50;53
1993;2;8;13;18;23;47;48;49;56;57
1994;7;9;14;15;24;33;39;43;47;52
1995;7;13;16;24;28;33;39;40;44;46
1996;8;10;21;23;33;35;47;48;51;58
1997;7;9;29;30;39;40;42;54;56;60
1998;7;13;16;18;29;32;36;38;46;51
1999;14;18;21;31;32;40;45;46;49;55
2000;2;20;29;31;33;36;41;43;46;49
2001;4;11;21;24;26;27;32;42;46;55
2002;11;13;21;31;39;43;44;45;53;58
2003;4;12;21;22;25;34;35;47;54;60
2004;16;20;21;48;50;51;53;55;57;58
2005;1;8;9;11;37;43;44;49;52;53
2006;4;16;19;28;29;37;43;46;49;54
2007;1;9;18;19;22;30;33;40;47;48
2008;8;10;15;19;25;28;36;41;50;57
2009;13;18;23;24;35;40;46;51;52;57
2010;4;19;20;26;40;42;55;57;58;60
2011;1;4;5;17;31;39;46;47;48;58
2012;1;3;5;11;21;45;50;51;52;58
2013;2;3;9;11;18;30;42;50;53;54
2014;8;16;22;23;25;34;36;42;44;53
2015;5;14;19;30;33;36;41;43;53;58
2016;3;4;6;12;14;21;28;39;40;49
2017;5;8;12;29;30;31;36;37;40;54
2018;10;16;18;21;25;26;29;42;44;56
2019;4;19;20;26;42;51;52;54;56;60
2020;14;17;35;36;40;44;45;46;55;58
2021;3;4;5;7;16;18;19;24;26;36
2022;2;15;19;23;24;25;48;49;55;57
2023;8;15;30;32;34;35;36;47;49;53
2024;2;19;25;29;31;32;33;37;51;60
2025;3;4;13;22;32;37;44;47;50;57
2026;9;12;14;19;22;27;34;38;47;52
2027;8;15;16;27;29;33;36;50;54;57
2028;10;18;22;28;39;50;51;53;55;60
2029;6;10;11;14;16;24;41;47;55;58
2030;8;9;13;14;27;49;53;55;57;59
2031;6;20;27;30;35;40;49;56;57;58
2032;8;9;12;18;29;35;37;38;43;48
2033;5;6;16;24;27;35;39;47;53;58
2034;1;4;8;15;26;37;47;49;55;56
2035;3;9;12;30;34;39;45;53;54;58
2036;4;11;20;22;30;35;46;47;54;58
2037;4;9;12;14;18;21;31;36;44;58
2038;1;2;6;12;21;27;29;36;38;52
2039;3;6;17;19;21;24;36;42;47;48
2040;7;9;15;27;28;31;34;40;48;55
2041;1;5;9;10;12;23;27;28;43;58
2042;5;6;10;12;31;32;38;50;54;55
2043;4;11;19;23;26;31;38;49;51;53
2044;5;13;16;20;35;36;42;45;53;58
2045;7;11;18;19;22;24;33;34;51;59
2046;22;24;29;32;34;35;40;47;55;60
2047;1;12;17;33;35;41;42;43;46;47
2048;1;7;9;14;23;29;34;36;42;44
2049;8;13;22;24;35;46;47;51;55;59
2050;6;7;8;19;31;34;42;46;54;59
2051;8;12;14;23;34;39;41;42;50;53
2052;7;12;17;36;38;40;43;50;59;60
2053;2;4;8;11;13;14;20;22;27;51
2054;9;18;23;25;26;31;36;38;51;58
2055;5;7;10;11;19;24;27;29;46;51
2056;1;14;21;27;33;45;46;51;56;58
2057;1;4;8;15;33;34;37;39;40;47
2058;5;6;13;15;16;25;40;42;46;48
2059;1;3;16;19;23;26;32;43;54;57
2060;1;7;13;14;24;25;26;38;39;55
2061;3;5;13;15;18;26;40;48;49;52
2062;5;7;25;31;32;34;40;43;46;52
2063;5;6;7;26;36;40;42;47;58;60
2064;5;10;21;28;31;34;37;45;46;57
2065;11;18;27;29;41;45;46;51;55;59
2066;4;5;9;11;21;22;24;27;48;54
2067;9;32;35;36;38;42;45;50;53;58
2068;10;17;20;22;24;33;48;51;58;59
2069;2;7;10;12;13;24;32;41;46;47
2070;2;13;14;24;37;38;45;46;47;53
2071;1;3;4;16;19;36;39;45;54;55
2072;7;15;17;26;30;33;34;35;40;57
2073;22;30;34;41;43;44;45;56;58;60
2074;12;15;17;21;30;34;38;45;55;57
2075;4;7;12;13;16;21;33;43;50;57
2076;1;3;4;5;9;28;29;38;40;54
2077;6;7;16;25;27;28;30;37;42;44
2078;2;9;23;24;31;33;35;41;43;45
2079;4;15;21;25;35;40;47;48;54;57
2080;2;10;15;25;27;30;32;39;54;55
2081;8;12;15;22;25;31;40;46;48;53
2082;1;20;21;22;24;38;49;53;54;57
2083;2;10;16;21;24;40;43;53;59;60
2084;9;13;14;16;24;25;26;32;40;56
2085;10;12;13;16;23;28;29;36;56;59
2086;4;8;10;17;25;33;39;43;55;59
2087;2;5;14;15;31;33;38;43;52;54
2088;5;30;31;32;35;41;46;52;56;59
2089;5;11;12;13;19;24;31;47;55;58
2090;5;7;10;26;33;44;50;52;55;57
2091;7;12;13;22;31;39;47;48;57;58
2092;12;13;29;32;33;36;43;44;46;51
2093;1;9;30;32;37;41;42;43;45;49
2094;4;24;34;36;37;42;48;51;54;57
2095;3;5;17;29;30;38;46;48;49;53
2096;15;16;17;21;28;29;43;49;54;58
2097;9;13;14;22;23;24;26;35;49;57
2098;2;10;12;21;32;36;43;47;58;60
2099;8;13;14;20;22;27;35;41;47;49
2100;4;21;23;27;33;35;39;41;50;57
2101;15;27;28;31;46;47;49;53;55;59
2102;1;7;19;23;33;36;40;41;43;55
2103;6;7;10;13;23;34;38;40;42;60
2104;6;12;14;21;24;27;28;36;37;43
2105;4;7;9;15;20;28;29;33;42;46
2106;7;15;17;23;27;30;39;41;52;56
2107;1;12;13;25;28;30;33;40;41;59
2108;11;19;21;24;27;33;53;55;56;59
2109;4;7;10;11;18;27;45;46;58;60
2110;3;12;15;17;27;33;35;46;47;55
2111;2;24;29;32;40;43;46;56;58;60
2112;2;12;19;23;24;26;42;43;48;57
2113;5;8;9;12;19;23;28;31;45;56
2114;2;6;11;15;33;35;43;47;54;55
2115;1;10;14;16;33;39;44;47;50;57
2116;1;12;23;34;38;39;43;50;52;59
2117;13;15;22;25;26;28;38;39;40;41
2118;18;21;23;33;35;41;42;47;57;58
2119;1;2;7;9;25;26;44;48;49;56
2120;1;2;6;18;35;38;46;48;52;57
2121;1;15;21;30;31;32;33;43;52;58
2122;6;17;23;24;29;30;32;33;35;59
2123;12;14;21;31;33;35;36;42;47;49
2124;3;4;6;19;25;28;30;39;40;57
2125;6;8;9;15;20;22;30;41;44;50
2126;5;8;11;18;25;30;36;45;46;48
2127;1;2;6;10;14;20;24;25;38;42
2128;12;15;25;28;29;30;40;44;45;58
2129;2;9;13;16;21;26;28;44;47;55
2130;1;2;3;4;5;20;21;26;28;41
2131;2;11;17;21;35;40;45;52;53;56
2132;6;26;33;39;41;48;52;53;54;57
2133;1;6;7;11;16;29;31;40;56;60
2134;3;12;14;16;30;36;40;47;50;54
2135;1;3;4;18;21;23;24;47;53;58
2136;9;11;15;39;40;47;52;55;57;60
2137;7;14;16;26;37;38;48;53;57;58
2138;7;9;11;16;29;43;49;51;52;53
2139;2;3;19;27;36;37;43;48;49;57
2140;2;9;13;21;36;41;42;44;46;54
2141;5;15;20;25;27;29;33;35;49;50
2142;1;4;5;10;12;17;32;35;40;56
2143;5;10;16;20;22;24;27;37;39;49
2144;15;16;18;20;28;36;46;49;51;56
2145;2;11;14;17;19;31;33;50;56;57
2146;3;7;24;28;35;39;40;45;52;57
2147;6;10;12;26;30;39;41;49;50;56
2148;3;5;6;20;21;22;32;36;54;55
2149;13;16;18;27;34;41;42;43;54;56
2150;6;9;16;26;35;36;37;49;56;60
2151;5;6;7;12;26;27;29;30;31;54
2152;1;9;17;21;27;30;37;47;53;58
2153;6;7;17;24;26;27;31;47;49;56
2154;1;5;6;13;31;38;41;52;57;58
2155;1;2;6;22;26;28;56;58;59;60
2156;3;5;12;23;24;33;36;42;50;58
2157;4;11;16;26;31;37;42;44;53;54
2158;1;8;11;16;22;33;40;56;57;59
2159;2;5;15;16;17;21;26;32;38;60
2160;4;5;8;15;19;25;30;34;41;60
2161;8;9;11;12;15;26;27;41;53;56
2162;2;20;23;24;31;33;38;40;54;60
2163;9;10;34;43;44;46;49;50;51;53
2164;7;8;39;41;44;45;53;56;57;58
2165;3;5;13;15;33;38;43;45;49;59
2166;10;12;26;27;28;34;41;42;54;55
2167;13;19;20;21;22;23;25;38;40;51
2168;9;15;16;22;23;24;38;43;48;57
2169;12;17;19;24;25;28;46;52;56;58
2170;13;17;18;21;22;24;28;48;53;56
2171;1;3;4;21;25;26;30;46;49;53
2172;5;8;11;19;21;31;36;37;41;46
2173;3;11;19;26;32;34;35;40;59;60
2174;1;12;15;17;20;21;34;39;43;59
2175;9;12;16;25;30;34;40;46;54;59
2176;2;7;11;31;38;40;45;53;55;56
2177;1;13;17;22;27;29;32;39;41;49
2178;4;12;19;21;22;27;31;40;51;59
2179;8;22;28;29;37;38;39;42;51;57
2180;1;3;10;12;14;15;17;20;29;43
2181;5;17;18;22;24;28;40;42;44;53
2182;4;9;17;21;29;34;35;40;48;54
2183;1;3;13;24;26;27;37;45;46;53
2184;9;10;12;17;24;36;42;45;48;50
2185;1;7;21;23;26;27;34;40;41;49
2186;10;13;18;25;33;38;39;43;52;55
2187;1;6;14;20;38;43;44;47;52;56
2188;16;21;27;28;29;32;38;43;44;56
2189;7;10;14;15;36;48;52;54;56;58
2190;1;6;10;26;29;30;44;54;55;59
2191;17;20;21;26;27;38;41;43;52;57
2192;4;7;9;11;16;22;27;48;50;60
2193;1;14;17;20;27;29;36;47;49;57
2194;8;16;23;27;28;31;33;57;58;60
2195;1;9;13;16;19;22;25;39;44;46
2196;5;27;28;33;35;37;38;53;56;57
2197;4;5;20;25;27;32;38;41;46;56
2198;3;10;14;20;21;24;25;32;53;57
2199;5;11;14;15;19;22;27;40;41;43
2200;5;12;15;17;21;43;44;45;57;59
2201;1;3;8;9;15;18;26;37;39;50
2202;9;15;17;21;22;33;35;42;55;57
2203;4;5;6;11;29;31;33;43;46;51
2204;8;15;19;31;43;44;45;54;56;57
2205;3;4;10;11;13;15;16;44;47;53
2206;7;14;22;30;31;34;36;38;50;53
2207;13;22;28;32;36;40;51;52;56;60
2208;8;16;18;24;32;35;41;46;49;50
2209;2;3;8;20;23;30;36;39;52;56
2210;2;6;16;24;32;38;49;54;57;58
2211;4;11;23;27;30;38;40;44;50;60
2212;8;13;24;26;28;29;36;37;49;55
2213;11;12;19;20;23;35;37;47;50;51
2214;3;14;20;37;40;43;44;47;51;58
2215;5;16;21;23;32;38;43;49;51;56
2216;8;14;22;32;34;37;45;48;51;55
2217;5;11;16;18;20;23;28;48;54;55
2218;2;17;22;28;33;45;46;48;50;54
2219;2;21;32;33;34;38;43;48;57;60
2220;2;4;7;8;9;19;41;48;55;58
2221;12;15;25;41;43;48;53;55;56;60
2222;3;8;10;17;26;40;42;43;44;58
2223;5;14;17;18;28;30;34;41;51;54
2224;5;8;11;14;16;20;23;32;33;38
2225;12;14;22;26;34;40;41;50;54;59
2226;1;6;10;32;43;46;50;51;52;55
2227;5;7;9;38;44;45;46;53;57;60
2228;1;2;7;10;13;27;32;37;50;54
2229;1;8;21;26;39;40;47;51;52;56
2230;3;7;9;23;35;42;44;50;53;59
2231;1;8;17;23;28;32;40;41;55;60
2232;1;6;10;14;23;28;45;57;58;60
2233;5;7;8;12;35;44;46;47;53;56
2234;7;16;29;30;34;42;51;55;58;60
2235;1;9;18;22;23;25;27;30;52;55
2236;7;10;11;13;20;24;27;35;48;60
2237;1;3;6;7;9;28;30;36;43;60
2238;4;8;20;32;36;40;44;49;53;54
2239;6;7;20;23;31;39;44;49;57;59
2240;1;4;6;12;17;36;39;49;52;55
2241;4;12;25;29;35;36;40;44;46;59
2242;2;6;10;15;16;31;38;50;54;55
2243;4;5;6;7;16;17;18;33;35;45
2244;1;11;22;26;28;31;38;40;48;60
2245;1;3;16;24;27;31;33;39;42;56
2246;2;5;14;24;26;33;35;52;58;60
2247;10;13;17;27;32;44;47;49;54;55
2248;8;12;13;14;19;29;30;40;55;59
2249;1;4;7;10;18;20;23;30;33;40
2250;1;6;11;16;25;36;38;52;53;57
2251;1;2;8;17;23;29;50;57;58;59
2252;10;15;22;25;27;36;45;49;50;58
2253;17;30;38;41;43;45;49;56;58;59
2254;1;7;12;32;35;39;50;54;55;58
2255;2;6;7;11;13;37;45;50;52;53
2256;3;22;28;30;34;36;39;44;49;55
2257;2;7;19;26;30;37;41;43;54;55
2258;2;10;15;23;26;38;51;53;56;57
2259;9;18;25;26;36;37;46;51;56;59
2260;4;5;6;24;29;31;40;44;51;52
2261;2;7;8;29;32;34;36;48;50;55
2262;1;5;10;15;20;21;36;49;52;58
2263;9;10;11;23;24;29;39;45;51;57
2264;4;8;9;16;19;32;38;49;51;54
2265;20;21;22;24;33;40;49;51;56;58
2266;1;2;10;12;13;16;27;43;50;54
2267;5;9;21;22;24;31;36;38;41;53
2268;4;12;15;23;28;31;35;47;51;59
2269;8;15;16;18;19;29;30;38;43;52
2270;1;3;8;12;15;18;28;30;34;50
2271;10;12;18;21;22;23;34;45;50;59
2272;5;20;22;23;39;48;49;51;53;60
2273;1;3;21;30;39;40;44;48;55;57
2274;3;4;10;25;30;32;39;50;54;59
2275;1;3;9;10;30;33;36;51;52;57
2276;5;8;25;36;37;43;47;48;49;58
2277;7;10;15;16;24;25;35;39;42;48
2278;1;2;7;15;18;21;26;35;42;58
2279;5;8;9;10;20;32;37;46;49;53
2280;4;6;11;15;24;37;43;44;49;56
2281;6;11;18;19;28;30;31;37;38;51
2282;4;22;31;33;43;45;53;54;55;56
2283;3;7;14;25;34;35;37;42;45;60
2284;5;9;20;25;28;34;48;50;53;57
2285;2;13;15;26;27;30;38;39;53;60
2286;7;11;13;18;36;38;41;46;47;57
2287;8;11;19;26;28;29;33;35;49;59
2288;8;12;15;24;25;30;41;43;44;55
2289;4;13;17;23;30;36;39;40;42;60
2290;2;6;8;11;17;18;30;42;53;59
2291;9;12;16;22;33;34;37;41;48;56
2292;4;6;17;20;23;29;46;49;52;59
2293;12;13;24;32;34;40;51;52;54;57
2294;1;6;10;11;16;23;24;28;45;48
2295;14;18;19;22;25;28;29;42;48;59
2296;2;12;17;22;24;31;35;57;58;60
2297;16;18;28;36;38;39;41;51;52;56
2298;6;17;25;27;36;43;44;48;49;52
2299;2;12;22;23;28;35;40;43;51;52
2300;9;12;13;18;25;27;37;38;44;60
2301;1;12;16;18;33;34;35;38;41;55
2302;4;5;9;20;22;27;38;40;44;51
2303;2;7;9;13;20;27;46;54;55;58
2304;4;5;7;9;14;30;34;45;47;53
2305;7;23;30;42;43;44;49;50;52;60
2306;10;11;23;31;34;36;39;46;56;57
2307;1;13;14;17;24;38;49;56;57;59
2308;3;15;22;30;31;36;38;42;44;55
2309;3;6;12;14;15;17;24;42;55;60
2310;3;4;6;17;19;27;31;39;40;42
2311;16;23;26;37;38;40;43;44;59;60
2312;3;5;11;13;20;27;38;40;50;54
2313;3;7;10;12;23;33;34;35;42;59
2314;2;3;18;20;23;29;34;40;52;56
2315;6;11;16;22;24;25;28;42;45;51
2316;2;4;7;10;14;24;32;35;44;53
2317;5;15;25;28;33;36;38;42;43;49
2318;11;13;29;38;39;49;51;55;57;60
2319;4;12;16;17;25;28;29;46;50;54
2320;6;7;28;33;36;39;43;52;57;59
2321;7;9;10;19;21;22;28;41;44;59
2322;5;9;14;25;36;37;46;50;58;59
2323;11;17;26;31;32;35;37;45;51;55
2324;2;10;17;26;28;38;42;52;53;59
2325;1;2;7;10;11;12;15;20;23;56
2326;7;11;15;25;28;29;42;44;49;55
2327;3;9;11;16;20;21;35;48;54;55
2328;2;4;6;17;21;28;46;52;59;60
2329;22;23;26;29;32;46;49;50;54;60
2330;6;7;9;14;21;25;29;30;33;56
2331;2;5;17;21;24;26;30;40;43;44
2332;14;15;16;18;26;35;36;37;44;56
2333;5;6;9;14;24;47;48;49;50;57
2334;7;17;27;38;39;41;43;46;48;58
2335;1;8;11;21;35;36;39;45;47;59
2336;2;8;13;29;37;39;46;48;49;58
2337;2;7;13;19;23;27;41;45;46;50
2338;2;9;14;18;19;22;23;49;50;51
2339;3;4;7;8;14;20;24;29;42;51
2340;9;13;17;21;30;35;39;40;57;60
2341;2;4;5;17;25;27;32;47;48;58
2342;10;14;21;27;29;41;42;44;45;52
2343;1;3;4;7;16;32;41;43;46;60
2344;17;21;26;27;32;40;44;45;48;60
2345;1;2;3;6;11;13;27;46;47;60
2346;3;4;6;10;15;26;27;30;36;58
2347;3;4;16;24;28;36;38;39;45;59
2348;5;11;17;21;30;42;44;48;52;54
2349;6;7;8;15;32;37;42;46;52;59
2350;11;12;13;20;32;42;44;45;50;60
2351;5;15;21;28;29;33;46;51;57;58
2352;1;10;11;25;32;35;37;45;51;52
2353;6;14;21;36;39;42;48;52;54;56
2354;1;9;13;19;28;29;36;37;41;45
2355;7;11;14;18;28;33;38;54;57;58
2356;1;4;23;31;39;42;46;47;56;59
2357;3;12;14;20;35;36;41;45;47;58
2358;3;14;18;20;37;39;40;41;49;53
2359;5;16;17;19;25;32;33;36;53;60
2360;1;2;19;26;29;36;40;51;53;56
2361;3;5;6;9;28;35;36;37;40;41
2362;2;3;9;12;25;27;34;35;43;47
2363;5;7;9;16;33;35;39;54;58;60
2364;1;8;23;34;36;38;41;47;50;60
2365;15;19;21;26;42;43;45;54;55;59
2366;6;15;17;26;42;44;47;48;52;60
2367;6;8;9;16;20;29;40;41;42;48
2368;5;17;21;23;25;30;33;35;40;55
2369;2;12;14;16;18;20;29;30;54;58
2370;4;9;12;19;27;34;41;50;58;60
2371;13;16;20;30;33;36;37;41;46;50
2372;1;7;14;15;17;20;35;49;54;58
2373;2;13;14;24;28;38;45;50;56;60
2374;3;7;8;13;29;34;49;53;54;59
2375;2;4;7;15;26;31;44;56;57;60
2376;4;6;16;18;23;29;34;36;45;51
2377;9;12;18;20;21;29;34;37;38;56
2378;2;9;13;14;24;25;26;33;45;55
2379;7;8;17;26;27;34;45;48;49;57
2380;5;6;9;18;32;33;35;44;48;55
2381;1;8;10;29;30;32;47;50;52;56
2382;4;17;18;27;34;36;44;46;52;59
2383;4;8;14;15;23;36;37;45;57;59
2384;2;4;12;16;21;31;32;38;47;58
2385;7;29;33;34;37;41;42;47;50;53
2386;5;10;18;24;34;39;40;41;45;49
2387;3;16;18;31;36;43;45;49;59;60
2388;2;12;23;25;26;27;34;37;52;60
2389;1;8;14;25;32;37;40;51;59;60
2390;6;9;24;26;31;35;48;53;58;59
2391;2;4;15;19;22;29;36;40;45;57
2392;4;7;12;27;33;36;48;51;52;59
2393;4;18;25;34;37;38;41;52;54;55
2394;3;7;15;36;42;43;45;46;55;58
2395;4;5;13;17;27;29;33;36;48;59
2396;3;8;15;27;28;32;46;48;51;58
2397;1;9;14;15;31;41;48;53;56;57
2398;2;4;10;23;24;31;32;34;37;39
2399;4;7;20;29;31;36;45;49;55;60
2400;1;2;7;14;16;35;41;45;51;55
2401;9;15;20;27;29;32;35;51;55;60
2402;3;11;18;23;36;44;49;51;52;60
2403;4;6;31;35;38;45;47;48;54;60
2404;2;9;21;22;23;24;35;46;49;60
2405;12;14;16;25;29;33;44;47;56;57
2406;3;4;25;32;38;46;47;52;58;60
2407;1;11;12;13;20;21;23;25;36;44
2408;2;5;8;10;19;22;23;29;30;37
2409;1;7;13;22;26;34;36;41;45;56
2410;1;8;12;16;24;35;47;51;57;58
2411;1;7;11;14;18;20;27;38;57;58
2412;1;3;6;7;8;13;32;40;47;51
2413;12;14;16;23;32;43;44;55;57;58
2414;12;13;14;20;25;32;38;42;46;57
2415;2;11;17;27;34;35;36;47;49;53
2416;2;9;20;26;33;38;52;55;56;60
2417;1;2;17;19;38;39;41;50;56;58
2418;5;11;16;28;37;43;44;54;58;60
2419;1;5;7;14;32;36;40;57;58;59
2420;7;15;22;23;25;29;31;33;35;44
2421;12;18;21;26;28;30;46;50;55;56
2422;8;9;15;16;22;23;26;45;47;57
2423;11;14;15;28;30;33;35;46;48;60
2424;6;10;11;15;22;24;33;44;53;58
2425;2;4;20;21;23;31;33;39;43;50
2426;3;13;25;26;30;34;44;54;56;59
2427;7;11;15;27;29;32;38;42;49;57
2428;19;20;21;29;30;40;46;52;54;56
2429;3;5;10;15;19;24;29;35;42;55
2430;2;14;19;20;27;37;38;41;43;48
2431;1;3;22;23;25;27;35;39;49;50
2432;6;7;9;21;23;27;30;32;35;57
2433;4;5;6;8;11;24;37;41;42;46
2434;3;7;10;14;17;19;25;41;52;55
2435;2;13;19;24;29;32;40;44;52;55
2436;1;11;12;13;19;23;28;38;39;41
2437;4;9;13;17;23;24;42;47;55;58
2438;3;7;14;19;24;37;40;47;55;57
2439;1;4;5;6;14;15;22;24;27;57
2440;3;8;20;34;35;36;45;51;54;56
2441;12;18;22;26;37;38;39;42;51;55
2442;5;6;9;11;25;26;31;36;44;47
2443;4;8;17;18;22;29;32;34;37;45
2444;6;7;11;17;21;27;34;47;51;55
2445;5;10;18;24;26;30;31;34;43;45
2446;12;35;36;37;39;42;50;51;55;58
2447;4;9;21;23;32;39;41;43;47;53
2448;3;13;18;21;28;34;35;36;39;58
2449;4;27;28;35;37;41;44;49;52;58
2450;1;4;5;11;16;28;40;43;57;58
2451;2;17;31;34;36;40;46;53;57;58
2452;11;27;30;45;49;50;51;52;56;58
2453;6;7;12;19;21;27;30;33;43;57
2454;15;24;32;37;39;42;50;52;55;56
2455;3;5;6;18;22;25;28;40;43;50
2456;1;3;4;19;23;35;45;51;54;60
2457;2;9;14;19;22;26;33;34;37;48
2458;2;7;8;14;24;31;32;35;36;37
2459;3;8;9;11;12;15;35;43;46;59
2460;8;17;21;22;23;32;33;36;44;55
2461;5;16;18;19;30;52;53;57;59;60
2462;1;5;11;19;23;24;25;31;40;59
2463;2;10;12;13;25;36;40;41;46;59
2464;1;2;17;18;34;37;44;49;53;60
2465;1;10;12;23;27;45;46;49;54;58
